id,name,created_at,advertisers_entities.id,entities.short_name,entities.name,entities.color,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name,entities_groups.id,entities_groups.group_name,entities_groups.order_group
87d6f02e-0e35-4c69-9bd2-10c0e3acd9f9,Helen O'Neil - Labor Councillor  - Bega Valley Shire,2024-08-29T05:44:20.405Z,955e0540-5744-4d46-a4a4-26467d370d71,Lab,Australian Labor Party,#F00011,Australia,au,105897141890789,Helen O'Neil - Labor Councillor  - Bega Valley Shire,Facebook,19,National Political Parties,1
5129f1e6-e1b1-4052-a1d5-5d543ff04ec1,Asren Pugh for Mayor - Labor for Byron Council,2024-08-27T22:37:25.586Z,4d7e192a-6126-4543-aed3-47370609bb3c,Lab,Australian Labor Party,#F00011,Australia,au,1768200429907901,Asren Pugh for Mayor - Labor for Byron Council,Facebook,19,National Political Parties,1
ddf869c9-2b07-4599-ac64-a30adff0add3,Marina Talevski,2024-08-27T11:08:31.030Z,9616a120-56f2-42c3-a5d2-973852bfd1d7,Lab,Australian Labor Party,#F00011,Australia,au,383940288141984,Marina Talevski,Facebook,19,National Political Parties,1
fffb6f7d-9062-40bb-b728-4c1778e3b68d,Mosman Labor Group,2024-08-24T03:22:47.361Z,e05b4437-37e3-478e-a90d-1313753c8bc9,Lab,Australian Labor Party,#F00011,Australia,au,725176827520064,Mosman Labor Group,Facebook,19,National Political Parties,1
d77a634a-5a05-41bc-87da-3ca026f46c95,Broken Hill Labor,2024-08-24T03:22:47.288Z,798bbd58-6d2a-4a2d-a7e3-f801149d47dd,Lab,Australian Labor Party,#F00011,Australia,au,106531391774715,Broken Hill Labor,Facebook,19,National Political Parties,1
e745ed8a-4e9c-4ddd-a9d3-108fe772c263,Labor For Wagga,2024-08-24T03:22:46.536Z,957494b7-7a96-4bfe-a523-6645474c092c,Lab,Australian Labor Party,#F00011,Australia,au,1125818157457393,Labor For Wagga,Facebook,19,National Political Parties,1
86529c40-5678-47ee-9ab2-c224f248a87f,Praveen Kumar - Labor for Merri-bek,2024-08-21T03:25:04.791Z,59c5ca23-987d-48fc-8074-7e66e97db5ea,Lab,Australian Labor Party,#F00011,Australia,au,1744332009178244,Praveen Kumar - Labor for Merri-bek,Facebook,19,National Political Parties,1
a02ebb93-1b9f-4ec5-95b3-dbfde937ef88,Rebecca Hack - Labor For Ryan,2024-08-23T07:32:05.880Z,d5e66f66-8611-4e6d-9424-d71b39479a0d,Lab,Australian Labor Party,#F00011,Australia,au,229039836952347,Rebecca Hack - Labor For Ryan,Facebook,19,National Political Parties,1
4e0ef5d7-a066-4ac8-b3fe-92d01237206c,Ravinder Sahni,2024-08-18T08:25:58.200Z,b0dc4916-6bd3-4637-a5b3-e9fddceddfd0,Lab,Australian Labor Party,#F00011,Australia,au,168204663054193,Ravinder Sahni,Facebook,19,National Political Parties,1
da72e671-834a-4c5a-a0d5-a670778d7926,Labor For Eurobodalla,2024-08-18T08:25:57.997Z,a8163d90-4fab-41bf-95ee-eddfff38490a,Lab,Australian Labor Party,#F00011,Australia,au,389091244278844,Labor For Eurobodalla,Facebook,19,National Political Parties,1
0db9affb-e610-455d-994a-01eab1f44038,Nicole Manison : Member for Wanguri,2024-08-18T08:25:57.326Z,0cd982bf-a496-4aca-a64a-53a186e7eb75,Lab,Australian Labor Party,#F00011,Australia,au,343094272467647,Nicole Manison : Member for Wanguri,Facebook,19,National Political Parties,1
cea1f0b6-3e77-4570-ab33-232a797fede6,Shane Broad MP,2024-09-01T03:48:50.357Z,66320d82-72e0-431e-bfdb-e3fdf1a4798e,Lab,Australian Labor Party,#F00011,Australia,au,566854596742884,Shane Broad MP,Facebook,19,National Political Parties,1
3f0cffb3-cd0d-4db8-8b4d-5cf5d7a208a6,Lance McCallum,2024-08-27T18:30:34.762Z,1f959cb2-a9bf-4004-bf54-db7f45ffad53,Lab,Australian Labor Party,#F00011,Australia,au,AR14431467212688588801,Lance McCallum,Google,19,National Political Parties,1
85f7c64d-0517-4561-82d0-91b24af06aee,Tim Pallas,2024-08-21T03:25:06.040Z,ecb77600-d8b5-4b72-ae11-f80159035bbd,Lab,Australian Labor Party,#F00011,Australia,au,345314058912732,Tim Pallas,Facebook,19,National Political Parties,1
0b931dbc-ebd8-4589-8d0a-0d7f9ec462c9,Mid-Western Labor,2024-09-04T03:06:54.822Z,a8b8780c-d80b-4b31-ae2a-9b0d355888d7,Lab,Australian Labor Party,#F00011,Australia,au,360959543770470,Mid-Western Labor,Facebook,19,National Political Parties,1
ba8e5990-f473-4f93-9f35-8f5217ec0715,Thomas Gao - Labor for Georges River,2024-11-03T04:34:40.528Z,2ecf4b2f-21b6-4cdd-850d-4a4fd014732f,Lab,Australian Labor Party,#F00011,Australia,au,355735817625845,Thomas Gao - Labor for Georges River,Facebook,19,National Political Parties,1
26d80c7f-17fe-4463-b588-bafce912192e,Steve Catania for Midland,2024-12-22T03:07:14.050Z,9d14b671-c98f-4bbd-ac98-7b45c6232ac7,Lab,Australian Labor Party,#F00011,Australia,au,505542635974661,Steve Catania for Midland,Facebook,19,National Political Parties,1
e2a2cf22-2b95-4c25-9c5d-a7da125ab963,Melissa Horne MP,2024-12-19T21:27:47.716Z,6096e167-9389-4f58-8f3c-810e0d003e66,Lab,Australian Labor Party,#F00011,Australia,au,377025689385848,Melissa Horne MP,Facebook,19,National Political Parties,1
5fc007e9-d7b6-4372-a2ce-4a93b51237cb,Eric Richman,2024-09-12T10:30:41.449Z,b65cd3c5-8f49-46c1-8339-780849df47d9,Lab,Australian Labor Party,#F00011,Australia,au,AR09790464967269416961,Eric Richman,Google,19,National Political Parties,1
1846a920-fdcf-41c3-ad1a-60ce9e3642d8,Noor El-Asadi,2024-09-07T04:49:56.613Z,d06fb20f-530a-4e29-8789-4b320a4048ef,Lab,Australian Labor Party,#F00011,Australia,au,226476463878770,Noor El-Asadi,Facebook,19,National Political Parties,1
49490e9d-ebab-4177-a2cf-97e523094743,Zaneta Mascarenhas,2024-09-05T10:30:37.101Z,7c1a1471-ff69-4246-a6c7-ef8abaa14c03,Lab,Australian Labor Party,#F00011,Australia,au,AR04633166094767489025,Zaneta Mascarenhas,Google,19,National Political Parties,1
cb5677e2-635a-4202-8a0f-8246397b2048,GMC Labor Council Election 2024,2024-09-13T03:07:27.414Z,4eca1bde-0aa4-46f2-8a3c-50afc09f665d,Lab,Australian Labor Party,#F00011,Australia,au,381364358384735,GMC Labor Council Election 2024,Facebook,19,National Political Parties,1
249e3ca1-2850-4639-851b-192973d6b36a,Caitlin Tough,2024-09-16T03:59:00.724Z,cacefdf2-88b6-4894-9f71-253442cec0fa,Lab,Australian Labor Party,#F00011,Australia,au,239678485885191,Caitlin Tough,Facebook,19,National Political Parties,1
445273ad-b7fd-4cac-aef9-ccb778a18bb8,Labor Northern Tablelands,2024-09-14T05:23:32.955Z,2942bf62-9476-4270-af89-485aec7724d1,Lab,Australian Labor Party,#F00011,Australia,au,604726942935993,Labor Northern Tablelands,Facebook,19,National Political Parties,1
022a06f4-9cbe-4c63-b48f-9e093a377b1a,Labor4rosehillward,2024-09-14T05:23:31.875Z,d9e15441-a87b-4193-98ab-785d32c4a3d8,Lab,Australian Labor Party,#F00011,Australia,au,109623774862712,Labor4rosehillward,Facebook,19,National Political Parties,1
ea3d56a3-a028-4be1-89e3-8c9cec6c514e,Monique Lobosco - Labor Candidate for South Morang Ward,2024-09-09T05:26:45.892Z,3722e5e9-b7fe-45b0-b790-35efec357912,Lab,Australian Labor Party,#F00011,Australia,au,379931145203887,Monique Lobosco - Labor Candidate for South Morang Ward,Facebook,19,National Political Parties,1
25980c32-a49a-4218-8c7d-721f7102be65,Wyong Labor,2024-09-09T05:26:45.762Z,3c5879c9-2163-43cd-b1df-650d22a4d8a8,Lab,Australian Labor Party,#F00011,Australia,au,109629109731347,Wyong Labor,Facebook,19,National Political Parties,1
08f050dc-73d2-40d1-b31f-de1421cc3e43,Canada Bay Labor,2024-09-09T05:26:45.451Z,bcebef56-7a3f-4224-8d5c-232c05ccc06f,Lab,Australian Labor Party,#F00011,Australia,au,364932153379037,Canada Bay Labor,Facebook,19,National Political Parties,1
0907384d-23ab-4d66-b688-a630261209f9,Labor for Tamworth,2024-09-08T05:47:17.380Z,02273993-4cd6-45e1-b876-0165f9d7afb9,Lab,Australian Labor Party,#F00011,Australia,au,102492765590461,Labor for Tamworth,Facebook,19,National Political Parties,1
bb6ef9d2-9253-486f-8ac7-5e67d41d017e,Strathfield Labor,2024-09-08T05:47:16.632Z,d353794d-2ed1-41c6-b99d-dfec1db3627f,Lab,Australian Labor Party,#F00011,Australia,au,104471262551301,Strathfield Labor,Facebook,19,National Political Parties,1
f3d97414-2cad-4956-8469-ba3465d80694,Jo Justo - Labor for Ninderry,2024-09-08T05:47:16.603Z,524375e6-997d-4310-834e-924d1bd7303e,Lab,Australian Labor Party,#F00011,Australia,au,308264962362822,Jo Justo - Labor for Ninderry,Facebook,19,National Political Parties,1
3ed7329b-6a15-4693-8b3f-e25690c34768,Trish Cook - Labor for Bullwinkel,2024-09-08T05:47:16.132Z,69331ed6-7c51-47b3-a393-aa25a28609c6,Lab,Australian Labor Party,#F00011,Australia,au,373609362510296,Trish Cook - Labor for Bullwinkel,Facebook,19,National Political Parties,1
035d72a6-9ef8-45a8-b03e-31fe8deda29e,Brendan Forde,2024-09-08T05:47:16.974Z,7c24e92f-5f11-438a-b234-025692bfc8d3,Lab,Australian Labor Party,#F00011,Australia,au,295214554630713,Brendan Forde,Facebook,19,National Political Parties,1
c18e32e3-21ad-4453-878b-92e13de4719b,"Clr Jess D'Arienzo, Labor on Inner West Council",2024-09-08T05:47:15.888Z,47601ce0-f627-45a5-bb84-752aa21a8b4a,Lab,Australian Labor Party,#F00011,Australia,au,101580155539592,"Clr Jess D'Arienzo, Labor on Inner West Council",Facebook,19,National Political Parties,1
17836d60-9c1c-41e3-a5e2-dbaf2a31502e,Burwood Community Labor,2024-09-03T03:07:17.534Z,6c825556-73bd-43ee-bc64-0790d8ca0569,Lab,Australian Labor Party,#F00011,Australia,au,106914948454188,Burwood Community Labor,Facebook,19,National Political Parties,1
0fda0967-5a54-4365-9786-c7699abf5732,Nuatali Nelmes - Lord Mayor of Newcastle,2024-09-08T05:47:15.970Z,cdcc9613-45d5-4c5b-9fa2-8ef13b28920a,Lab,Australian Labor Party,#F00011,Australia,au,245651968801109,Nuatali Nelmes - Lord Mayor of Newcastle,Facebook,19,National Political Parties,1
3f790122-b218-41b3-945a-ac3369315a8d,Dilvan Bircan,2024-09-05T03:07:15.051Z,64475727-0a37-45d4-9d3f-ab07631945a8,Lab,Australian Labor Party,#F00011,Australia,au,356237860901603,Dilvan Bircan,Facebook,19,National Political Parties,1
aeb42167-82fa-4c2c-9c25-0a06c9277575,Clr Mat Howard: Labor for Marrickville-Midjuburi,2024-09-11T03:47:23.577Z,c4839a9b-5b8a-475c-9ea0-8f6777f2d626,Lab,Australian Labor Party,#F00011,Australia,au,414079682287884,Clr Mat Howard: Labor for Marrickville-Midjuburi,Facebook,19,National Political Parties,1
30c03c85-6e5f-427d-8944-0ae50a4998d6,"Bayside Labor-Soraya, Dorothy & Ted-Ward 2",2024-09-12T04:28:55.698Z,3d496e1a-de13-42a8-a733-232cbc755246,Lab,Australian Labor Party,#F00011,Australia,au,433995049777689,"Bayside Labor-Soraya, Dorothy & Ted-Ward 2",Facebook,19,National Political Parties,1
fd6937b9-a8d1-419c-9f1e-a4e4d326859f,Aggi Court,2024-09-20T04:26:48.913Z,c64a8d00-e15c-47b5-afe2-54bee3a9004c,Lab,Australian Labor Party,#F00011,Australia,au,204633086072773,Aggi Court,Facebook,19,National Political Parties,1
75c348c6-884e-4d86-9465-aa2e9338f136,Kass Hall - Labor for Redcliffe,2024-09-20T04:26:48.644Z,b994328a-3eea-46ed-afc6-6f84f180e7ab,Lab,Australian Labor Party,#F00011,Australia,au,307666675767779,Kass Hall - Labor for Redcliffe,Facebook,19,National Political Parties,1
df2b6cdc-63da-4d4e-833c-e9ef61d967dc,Jenne for Warrk Warrk Labor Candidate for  Merri-Bek Council Election,2024-09-27T03:07:22.272Z,8a7fbaa4-7671-4d2e-ad03-6b82eb4f9f8f,Lab,Australian Labor Party,#F00011,Australia,au,421356254387574,Jenne for Warrk Warrk Labor Candidate for  Merri-Bek Council Election,Facebook,19,National Political Parties,1
460a829e-44af-4898-84bc-74425c36e8f0,Naomi McQueen - Labor for Maroochydore,2024-09-23T03:07:07.797Z,e62e770c-db4f-457d-aad5-c9ab721dda65,Lab,Australian Labor Party,#F00011,Australia,au,286189931248506,Naomi McQueen - Labor for Maroochydore,Facebook,19,National Political Parties,1
38de2581-42e4-47a3-93f6-be080483a24e,Richie Bates,2024-09-23T03:07:07.786Z,09c80b3e-c9e0-4279-ac1f-c25ad4c5e498,Lab,Australian Labor Party,#F00011,Australia,au,260101957399132,Richie Bates,Facebook,19,National Political Parties,1
cf7ab288-639d-49aa-9792-42ecb4744595,Hugh McDermott MP: State Member for Prospect,2024-09-21T03:07:19.670Z,d9a3c2b5-c890-401e-b6fc-eb9c2025bedc,Lab,Australian Labor Party,#F00011,Australia,au,142247399137426,Hugh McDermott MP: State Member for Prospect,Facebook,19,National Political Parties,1
20c23c24-497b-4169-9d83-a1bc40f60731,Tri Vo MP - State Member for Cabramatta,2024-09-22T03:07:25.742Z,afd481b6-7f8c-46d4-ba04-4dc3da4410f6,Lab,Australian Labor Party,#F00011,Australia,au,100605496308990,Tri Vo MP - State Member for Cabramatta,Facebook,19,National Political Parties,1
bbe434f4-2468-4971-849c-8085028cbf59,ACT LABOR PROPERTY PTY LTD,2024-09-23T16:30:40.606Z,5c4373e3-8389-4a08-8443-2fdc6552a701,Lab,Australian Labor Party,#F00011,Australia,au,AR09134692043207999489,ACT LABOR PROPERTY PTY LTD,Google,19,National Political Parties,1
428f6f9a-a8ef-4a48-a7fc-4e28cbc145a7,Maria Vamvakinou MP,2024-09-21T03:07:19.204Z,bde93fb8-fd48-463c-8be4-a6c20d674c27,Lab,Australian Labor Party,#F00011,Australia,au,443846892331998,Maria Vamvakinou MP,Facebook,19,National Political Parties,1
88e921db-9aa1-4fca-91a2-ba38e2b80720,Karen Wheatland for Durack,2025-02-02T01:01:56.180Z,e39817c9-20fb-458d-be77-e87e739c37a1,Lab,Australian Labor Party,#F00011,Australia,au,416954768174949,Karen Wheatland for Durack,Facebook,19,National Political Parties,1
1a43e67f-a588-429f-b396-d93889e8d8a2,Colleen Egan for Thornlie,2025-01-31T01:01:59.967Z,8fe5944f-cfc3-41fe-9b29-f9dddf7d036b,Lab,Australian Labor Party,#F00011,Australia,au,477206585486611,Colleen Egan for Thornlie,Facebook,19,National Political Parties,1
158362c3-79a8-4ccc-aebd-a5a535630eba,Why Take The Risk?,2025-01-31T01:01:59.750Z,b1f16496-6e59-413f-8552-ff540c6deeb0,Lab,Australian Labor Party,#F00011,Australia,au,106148814801347,Why Take The Risk?,Facebook,19,National Political Parties,1
035f5d72-859c-47cd-942a-6d80cdf33b3f,David Michael,2024-11-15T03:07:09.819Z,9227de97-103d-4c42-b1bf-59b073ef400a,Lab,Australian Labor Party,#F00011,Australia,au,410251129041271,David Michael,Facebook,19,National Political Parties,1
1b732469-67d1-4cbe-baf6-310dbbd96994,Rhiannyn Douglas - Labor for Longman,2025-02-02T01:01:56.020Z,cd00fdc1-d5a1-4b08-969e-e1b8041c0b3c,Lab,Australian Labor Party,#F00011,Australia,au,368341276369167,Rhiannyn Douglas - Labor for Longman,Facebook,19,National Political Parties,1
6b5b0e32-0c8d-471a-ba10-2d6cb409f490,Jo Briskey,2025-02-04T01:01:58.544Z,d0f705a4-5a8d-4ea9-a9a0-d3120fac7da6,Lab,Australian Labor Party,#F00011,Australia,au,346496105793659,Jo Briskey,Facebook,19,National Political Parties,1
a1895305-634d-4f6d-b95f-12ff9cede306,Digby Wilson - Candidate for Lyne,2025-02-03T01:01:59.960Z,33e1ce41-042b-4423-ac4c-8de88de22335,Lab,Australian Labor Party,#F00011,Australia,au,500436663371393,Digby Wilson - Candidate for Lyne,Facebook,19,National Political Parties,1
6eb2b5b8-693c-4131-bde1-54cf684eb231,Alex Dighton - Labor for Black,2024-10-12T03:07:28.811Z,400a6284-7c90-48f8-ba23-68458b90d40e,Lab,Australian Labor Party,#F00011,Australia,au,241628486358778,Alex Dighton - Labor for Black,Facebook,19,National Political Parties,1
efc38b89-f305-4c36-805d-b1d94177af45,Belle Brookfield - Labor for Clayfield,2024-10-11T03:07:00.446Z,b8434784-8a05-4d2c-87c8-66dee179a60c,Lab,Australian Labor Party,#F00011,Australia,au,420890467771012,Belle Brookfield - Labor for Clayfield,Facebook,19,National Political Parties,1
da4ae009-0737-4a85-87e6-68ee899c17fb,Deb Gunn - Labor Candidate for Painted Hills Ward,2024-10-09T04:31:36.667Z,1f3cb5ca-fb71-42ec-9754-2b95ca945814,Lab,Australian Labor Party,#F00011,Australia,au,337153852824275,Deb Gunn - Labor Candidate for Painted Hills Ward,Facebook,19,National Political Parties,1
7bd10e5c-1854-4eb4-a5ee-60c42b04fc9d,Claire Clutterham - Labor for Sturt,2024-10-04T03:21:50.335Z,c402e948-f1f5-4e83-be5e-e6628fab13ea,Lab,Australian Labor Party,#F00011,Australia,au,350640344797390,Claire Clutterham - Labor for Sturt,Facebook,19,National Political Parties,1
7c6d5de5-2e8f-4be3-a065-e03b22edbb92,John Lister - Labor for Werribee,2025-01-16T03:07:16.156Z,1dade436-9386-4583-a2a2-9c9c6d96df00,Lab,Australian Labor Party,#F00011,Australia,au,470443699494678,John Lister - Labor for Werribee,Facebook,19,National Political Parties,1
d6840015-9682-4396-a4ef-a5bd20aeb3fb,Meng Heang Tak MP,2025-01-27T01:01:59.382Z,ed51e0e3-687a-4d53-9d08-7f9610eda4a2,Lab,Australian Labor Party,#F00011,Australia,au,119932028156527,Meng Heang Tak MP,Facebook,19,National Political Parties,1
d7312dc4-39f5-416c-b1ea-bbc0685924ea,Dutton's Cuts,2025-01-11T17:25:04.883Z,8b7b4941-8583-4a98-b321-cd5c683f8cb7,Lab,Australian Labor Party,#F00011,Australia,au,491221497413318,Dutton's Cuts,Facebook,19,National Political Parties,1
fd87ae74-7938-47d8-b24c-a7919057cdec,Labor News and Views Eildon State Electorate,2025-01-13T07:01:42.198Z,135dc366-e854-4c8c-a11c-37ab94e3ecc2,Lab,Australian Labor Party,#F00011,Australia,au,612587338816342,Labor News and Views Eildon State Electorate,Facebook,19,National Political Parties,1
d28f6ebd-029f-4131-9e95-87a8008287f9,Matt Smith - Labor for Leichhardt,2025-01-20T23:40:53.982Z,e9c71d03-2231-447b-a29f-16790a1381de,Lab,Australian Labor Party,#F00011,Australia,au,336906569514102,Matt Smith - Labor for Leichhardt,Facebook,19,National Political Parties,1
d2a1f66f-2fe4-49df-a5ed-8d28e8848eea,Steve McGhie MP,2025-01-20T01:01:57.718Z,c177f345-3da9-4b66-b72b-4a0c49da4313,Lab,Australian Labor Party,#F00011,Australia,au,796490130724656,Steve McGhie MP,Facebook,19,National Political Parties,1
d5ca62f9-7424-4f5e-a09e-a34c3ca8035f,Mathew Hilakari,2025-01-10T12:30:33.522Z,adf5d71f-7adb-4027-beac-ba992098bb7c,Lab,Australian Labor Party,#F00011,Australia,au,AR16646796414659067905,Mathew Hilakari,Google,19,National Political Parties,1
49b24fcb-517e-4c27-ba13-1e6c9329b3eb,Rebecca Humphreys - Labor for Gregory,2024-10-22T03:07:20.085Z,b1cee4b1-ecd2-415f-8899-64d2d1098436,Lab,Australian Labor Party,#F00011,Australia,au,368793786327515,Rebecca Humphreys - Labor for Gregory,Facebook,19,National Political Parties,1
8aaeae1d-cc00-4ba8-b369-9b1bce8fbcd6,Adrian Burke - Labor for Buderim,2024-10-22T03:07:19.935Z,6e034f1d-636d-4f6a-b80f-7f4ad319fddf,Lab,Australian Labor Party,#F00011,Australia,au,417174644818477,Adrian Burke - Labor for Buderim,Facebook,19,National Political Parties,1
339ceda1-cdcd-4ba8-960e-a13b051ecc5c,Bauke Hovinga - Labor for Whitsunday,2024-10-18T03:07:15.403Z,5807fdcf-8145-4ec1-8ce9-b35c58069e27,Lab,Australian Labor Party,#F00011,Australia,au,410661462133740,Bauke Hovinga - Labor for Whitsunday,Facebook,19,National Political Parties,1
e4d0f669-846d-4cd0-8243-ebfb27d4df0b,Chris Johnson - Labor for Coomera,2024-10-17T03:07:24.532Z,840e5f6a-96f3-4fc7-b4af-b72e08c6ea26,Lab,Australian Labor Party,#F00011,Australia,au,1729147630711565,Chris Johnson - Labor for Coomera,Facebook,19,National Political Parties,1
6539e115-4807-42a4-ba9d-8a681f1bb4cd,Jarrod Lappin - Labor Candidate for Mernda Ward,2024-10-13T03:07:24.326Z,bd3d6afc-61f5-4fb4-ac10-81470c0afc78,Lab,Australian Labor Party,#F00011,Australia,au,394762890388529,Jarrod Lappin - Labor Candidate for Mernda Ward,Facebook,19,National Political Parties,1
ae32eddd-46f5-4d35-b669-ead7799e4055,Merri-bek Labor,2024-10-13T03:07:23.578Z,ceb8fd5d-0fff-4453-b335-81944d252b44,Lab,Australian Labor Party,#F00011,Australia,au,106145441213136,Merri-bek Labor,Facebook,19,National Political Parties,1
0f374285-b516-405a-b02a-822865b67c35,Suzan Saka for Pentridge Ward,2024-10-18T03:07:15.152Z,8c066abb-4d43-49b1-84a5-5328d8957d25,Lab,Australian Labor Party,#F00011,Australia,au,369846806208724,Suzan Saka for Pentridge Ward,Facebook,19,National Political Parties,1
037647ca-4195-4711-aa7e-35d3e2355053,Paula Theocharides - Labor for Moonee Valley,2024-10-15T03:07:06.486Z,7c2625b2-5bb0-44bb-8a00-c21bd4ed89c4,Lab,Australian Labor Party,#F00011,Australia,au,393685923818297,Paula Theocharides - Labor for Moonee Valley,Facebook,19,National Political Parties,1
79c6db4e-30e1-4b5b-a412-24dfa895658b,Bronwyn Halfpenny MP,2024-12-16T03:07:05.136Z,c7efdfb4-552c-4dbe-8326-d6f4a01459f5,Lab,Australian Labor Party,#F00011,Australia,au,678689755507271,Bronwyn Halfpenny MP,Facebook,19,National Political Parties,1
b42d5fb5-631d-4252-bf82-293f9b57a76b,Ali France for Dickson,2024-12-11T21:13:02.940Z,030eec5f-2f11-44df-a918-cc012e84d2ff,Lab,Australian Labor Party,#F00011,Australia,au,701178440090122,Ali France for Dickson,Facebook,19,National Political Parties,1
2b8ca7c8-9364-456f-a616-e9c24a18813d,Alice Jordan-Baird - Labor for Gorton,2024-12-16T03:07:05.101Z,fabe494c-28b2-474c-af78-39341868d3e8,Lab,Australian Labor Party,#F00011,Australia,au,414832565051047,Alice Jordan-Baird - Labor for Gorton,Facebook,19,National Political Parties,1
0450896b-84c3-4db8-9872-29fd8f618bea,Leon Pun - Labor for Georges River,2024-12-16T03:07:05.176Z,5531efd3-a465-4d71-9277-af783ee8b734,Lab,Australian Labor Party,#F00011,Australia,au,401212549733470,Leon Pun - Labor for Georges River,Facebook,19,National Political Parties,1
113b1642-9896-42fc-b705-66df15a873d4,Rita Anwari - Labor for Theodore,2024-10-26T03:07:16.938Z,0c4cb468-125a-4c23-a971-af3c65347e80,Lab,Australian Labor Party,#F00011,Australia,au,343029455560095,Rita Anwari - Labor for Theodore,Facebook,19,National Political Parties,1
89770a6a-8226-4e5a-83af-339d8bd20f6b,,2024-10-26T03:07:16.765Z,98314ae3-67d3-41eb-839a-84c88ce63cf0,Lab,Australian Labor Party,#F00011,Australia,au,359400390599471,,Facebook,19,National Political Parties,1
1caa226d-2d63-4d44-8d2e-e1dea6b40990,The Australian Taxpayers' Alliance,2023-03-13T10:52:22.156Z,23141717-2068-4453-be3a-8e26bc98c4b3,Oth,Others,#aaa,Australia,au,362513727123646,The Australian Taxpayers' Alliance,Facebook,19,National Political Parties,1
7ba9e3a6-da23-446d-8351-22922a9ae0f1,Public Service Association of NSW,2023-02-10T10:52:40.647Z,7d734fe7-5f46-412f-9050-5a6ee77d1c9e,Oth,Others,#aaa,Australia,au,280130718768016,Public Service Association of NSW,Facebook,19,National Political Parties,1
e3a96283-812c-4c24-a6fa-c9fa71609324,Councillor Kim Dinh,2023-03-08T17:22:51.907Z,4838860b-86b0-43ef-8bfe-291982013467,Oth,Others,#aaa,Australia,au,101184872413974,Councillor Kim Dinh,Facebook,19,National Political Parties,1
06ac6870-06b8-4c87-99a2-0d83e8abe658,About the House - Australian House of Representatives,2023-03-08T10:52:34.374Z,df0d5dfc-fec8-42fd-a273-910f738e2ad9,Oth,Others,#aaa,Australia,au,155550874526927,About the House - Australian House of Representatives,Facebook,19,National Political Parties,1
8c53602d-3164-47e1-a7c3-1b041b7ddc66,Animal Justice Party Coffs Harbour,2023-02-24T10:52:36.605Z,ede2ded7-801f-4d79-b826-726026351224,Oth,Others,#aaa,Australia,au,298904394052373,Animal Justice Party Coffs Harbour,Facebook,19,National Political Parties,1
886f2040-8f76-47bf-b6a3-3cb2131680e9,Councillor Janet Giles,2023-02-08T05:54:35.548Z,54b5fdfe-bd14-48fe-92ee-69a5de15b1a4,Oth,Others,#aaa,Australia,au,109751145165574,Councillor Janet Giles,Facebook,19,National Political Parties,1
dfc45e49-028d-4ab1-9d80-66d8929d2301,"Councillor Alan Graham -  South Ward, City of Salisbury",2023-02-08T05:54:35.582Z,d773bd54-8ffa-41f6-a0f1-0995f26d1b07,Oth,Others,#aaa,Australia,au,104602672378722,"Councillor Alan Graham -  South Ward, City of Salisbury",Facebook,19,National Political Parties,1
0e9a6ca9-8843-4bab-8937-56ed4d8ef32b,Maya Tesa - Libertarian Community Advocate,2023-03-16T10:52:38.779Z,5a67580a-7d41-4c9f-a8ed-558816850bcd,Oth,Others,#aaa,Australia,au,108709611683555,Maya Tesa - Libertarian Community Advocate,Facebook,19,National Political Parties,1
d94947b4-c409-42f3-8b02-a9a3314315dc,End Mass Migration Party,2023-02-14T10:52:34.382Z,99e44fd7-2abc-42bc-b306-69d402dfb96d,Oth,Others,#aaa,Australia,au,2333030943431664,End Mass Migration Party,Facebook,19,National Political Parties,1
d0f6bdbf-51d3-4b5d-aef0-5104da3c4aab,AMWU NSW & ACT,2023-03-25T10:52:11.194Z,53ce9cf0-f352-413f-8967-2a9a3993e020,Oth,Others,#aaa,Australia,au,1987474518137484,AMWU NSW & ACT,Facebook,19,National Political Parties,1
3e3a953f-7540-4243-9885-96389595ad7d,UQ Monarchist League,2023-03-29T10:52:28.219Z,53f20364-44e6-4b2c-b5fb-88a5855b7e35,Oth,Others,#aaa,Australia,au,104358895240801,UQ Monarchist League,Facebook,19,National Political Parties,1
720a796b-f749-4c87-939f-dc21ea8ad821,Australian Monarchist League,2023-03-26T10:52:16.683Z,88f60eec-efe3-4725-ae48-b5b4cfef84d9,Oth,Others,#aaa,Australia,au,120293124702126,Australian Monarchist League,Facebook,19,National Political Parties,1
fcce9233-4f2a-4532-8b9a-021ef44ec191,The Affordable Housing Party,2023-04-20T06:52:19.624Z,0ff4ede1-dc4f-4453-a3aa-cd53f7be4305,Oth,Others,#aaa,Australia,au,101594851651707,The Affordable Housing Party,Facebook,19,National Political Parties,1
ce454802-d475-41d1-8ae9-b679894ccf31,Clint de Young,2023-04-21T06:52:31.607Z,b5edb28b-6a3b-416f-9fc1-90812700f4b1,Oth,Others,#aaa,Australia,au,112700263754537,Clint de Young,Facebook,19,National Political Parties,1
259611fa-952d-4310-a62f-001888747164,Clynton Hawks,2023-02-15T10:52:24.097Z,a2a0eb57-8d59-4ae6-addf-7d5823b154de,Oth,Others,#aaa,Australia,au,113474843753954,Clynton Hawks,Facebook,19,National Political Parties,1
